OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.59317483,51.0195982,-114.002936
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.59216111,51.0195982,-114.002936
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.59114784,51.0195982,-114.002936
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.60163996,51.0195982,-114.002936
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.60231851,51.0195982,-114.002936
67049,FLYING J TRAVEL PLAZA #785,"HWY 2, EXIT 240",Calgary                                 ,AB,50,4.59452716,51.0195982,-114.002936
67051,PILOT TRAVEL CENTERS #208,"I-44, EXIT 257",Pacific                                 ,MO,540,3.324,38.4865089,-90.7702906
67053,TA LAREDO TRAVEL CENTER,"I-35/US-83, EXIT 13",Laredo,TX,693,3.649,27.7509034,-99.4404615
67054,LOVES TRAVEL STOPS #436,"I-80, EXIT 118",Salt Lake City,UT,835,3.649,40.7648846,-111.9590851
67054,LOVES TRAVEL STOP #436,"I-80, EXIT 118",Salt Lake City,UT,835,3.777,40.7648846,-111.9590851
67055,FLYING J TRAVEL PLAZA #641,I-15,Mccammon,ID,825,3.749,42.643939,-112.2070105
67056,Arco,US-2 & US-59,Erskine,MN,355,3.399,47.6697651,-96.0110337
67057,PILOT TRAVEL CENTERS #146,"I-90, EXIT 12",Castleton On Hudson,NY,12,3.999,43.934,-91.8130177
67058,PILOT TRAVEL CENTERS #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.599,39.9078757,-88.9720229
67058,PILOT TRAVEL CENTER #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.559,39.9078757,-88.9720229
67058,PILOT TRAVEL CENTER #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.459,39.9078757,-88.9720229
67058,PILOT TRAVEL CENTERS #368,"I-72, EXIT 144",Decatur                                 ,IL,280,3.499,39.9078757,-88.9720229
67060,PILOT TRAVEL CENTERS #151,"I-5, EXIT 99NE",Olympia,WA,977,4.599,47.04049,-122.8648678
67063,PILOT TRAVEL CENTERS #330,"I-35, EXIT 184 SW",New Braunfels,TX,740,3.399,29.8434316,-97.9692679
67064,LOVES TRAVEL STOP #385,"I-40, EXIT 101 & US-281",Hinton,OK,483,3.38566666,35.5292698,-98.3599048
67065,TA GREENWOOD TRAVEL CENTER,"I-20, EXIT 5 & US-79",Greenwood,LA,745,3.16566666,32.4429461,-93.9524283
67066,LOVES TRAVEL STOP #361,"I-80, EXIT 168",Newton,IA,320,3.76233333,41.6836161,-93.0496076
67067,LOVES TRAVEL STOP #377,"I-76/US-6, EXIT 31 & SR-52",Hudson,CO,800,3.459,39.8509491,-104.9196691
67069,FLYING J FUEL STOP #621,"I-70, EXIT 359 & US-24",Limon,CO,800,3.899,39.2706705,-103.678134
67069,FLYING J TRAVEL PLAZA #621,"I-70, EXIT 359 & US-24",Limon,CO,800,3.874,39.2706705,-103.678134
67070,CASEYS #4225,"SR-155N, EXIT 26-A",Nashville,TN,460,3.06233333,36.1626638,-86.7816016
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.299,37.56085119999999,-89.471188
67071,FAS MART #5154,"I-270, EXIT 3 & SR-3",Hartford,IL,574,3.279,37.56085119999999,-89.471188
67073,PILOT TRAVEL CENTERS #81,"I-79, EXIT 99",Portersville,PA,165,4.259,40.9317108,-80.1337104
67075,CM FOREST GOLD,SR-16,Amite,LA,600,3.399,30.7265968,-90.517204
67076,CASH MAGIC LUCKY MAGNOLIA,SR-63/SR-16,Denham Springs,LA,600,3.399,30.6474106,-90.9075007
67077,CASH MAGIC BROUSSARD SOUTH,US-90,Broussard,LA,600,3.399,30.1272788,-91.9444154
67078,CASH MAGIC SILVER FOX,SR-63/SR-16,Denham Springs,LA,600,3.399,30.6474106,-90.9075007
67081,LOVES TRAVEL STOP #376,"I-85/SR-403, EXIT 28 & SR-54/SR-100",Hogansville,GA,18,3.689,33.1594852,-84.8628603
67082,PILOT TRAVEL CENTERS #179,"I-81, EXIT 5-B",Hagerstown,MD,22,3.959,39.6389013,-77.7646595
67085,PILOT TRAVEL CENTERS #210,"I-287, EXIT 66 & SR-17",Mahwah,NJ,105,3.899,41.0448022,-74.1150846
67086,SPEEDWAY #7945,SR-24,Swansboro,NC,205,3.699,34.6957605,-77.1355257
67087,SPEEDWAY #8189,"I-40, EXIT 408 & SR-210 & US-117",Rocky Point,NC,245,3.60566666,34.3714582,-77.7154006
67088,PILOT #4580,"I-26, EXIT 82",Prosperity,SC,30,3.42566666,34.3154473,-81.5817733
67090,LOVES TRAVEL STOP #373,US-69 & PLATTER RD,Calera,OK,253,3.229,33.9107452,-96.4602063
67091,SPEEDWAY #7903,SR-211,Raeford,NC,63,3.699,34.9844523,-79.2379244
67092,SPEEDWAY #8288,US-64 & SR-149,Plymouth,NC,177,3.20733333,35.8353372,-76.7658532
67094,SPEEDWAY #7943,US-64/SR-49 & US-220,Asheboro,NC,65,3.54233333,35.7216889,-79.7550119
67095,SPEEDWAY #8297,US-17 & US-17 BYP,Chocowinity,NC,205,3.13233333,36.018071,-76.8407608
67096,SPEEDWAY #6997,I-95/US-301,Fayetteville,NC,63,3.39566666,35.092034,-78.7805678
67097,SPEEDWAY #8298,SR-11/SR-55,Kinston,NC,205,3.353,35.2967596,-77.53893070000001
67101,SPEEDWAY #7974,US-601 & SR-24/SR-27,Midland,NC,46,3.429,35.2490877,-80.5734451
67103,SPEEDWAY #8225,US-13/US-17 & US-64,Williamston,NC,205,3.849,35.8188893,-77.0659652
67106,PILOT TRAVEL CENTER #4656,"I-295, EXIT 3-A & US-460",Disputanta,VA,180,3.57233333,37.6821734,-82.7907594
67107,SPEEDWAY/7fleet #4595,US-501 & SR-544,Conway,SC,205,3.089,33.80743229999999,-79.01851309999999
67108,SPEEDWAY/7fleet #4594,SR-90,Longs,SC,205,3.309,33.8496788,-78.8386164
67109,SPEEDWAY #4676,US-13/SR-32,Suffolk,VA,130,3.799,36.7004378,-76.6010438
67113,COLUMBUS WEST TRAVEL CENTER,"US-151, EXIT 118",Columbus,WI,420,3.119,43.3377092,-89.0437962
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.379,37.4172405,-88.892696
67114,SPEEDWAY #1415,"I-57, EXIT 306 & US-45/US-52",Kankakee,IL,280,3.339,37.4172405,-88.892696
67115,CIRCLE K #3912,"I-24/SR-27, EXIT 155 & SR-28",Jasper,TN,285,2.889,35.2683353,-85.4638528
67117,MCCLURE OIL #65,US-31 & SR-38,Cicero                                  ,IN,375,3.889,43.1763158,-76.1141646
67118,ABELS QUIK SHOP #20,US-36 & CR-437,Hannibal,MO,540,3.06566666,39.7608131,-94.9474813
67119,EASTWAY TRUCKSTOP,SR-80,Somerset,KY,410,3.599,37.1008622,-84.5868859
67120,LOVES TRAVEL STOP #379,"I-10 & CR 255, EXIT 262 SW",Lee,FL,20,3.789,30.4198065,-83.3002825
67121,BETTY BEAVERS TRUCKSTOP,"I-88, EXIT 12 & CR-48",Otego                                   ,NY,12,3.819,42.3847989,-75.1812662
67122,WORKMANS TRAVEL CENTER,"I-540, EXIT 24 & SR-282",Alma,AR,735,3.37233333,35.5658719,-94.2202217
67125,LOVES TRAVEL STOP #370,I-80 EXIT 234,Hubbard,OH,573,3.46566666,41.1757422,-80.5710392
67126,PILOT TRAVEL CENTERS #366,"I-40, EXIT 85 CHRISTMASVILLE RD",Jackson,TN,435,3.509,35.6737186,-88.8117512
67127,LOVES TRAVEL STOP #381,"I-65, EXIT 322 & CR-55",Falkville,AL,615,3.849,34.3823231,-86.8938558
67129,PILOT TRAVEL CENTER #920,"I-70, EXIT 54",Colby,KS,525,3.634,39.3647355,-101.0534559
67129,PILOT TRAVEL CENTERS #920,"I-70, EXIT 54",Colby,KS,525,3.649,39.3647355,-101.0534559
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.499,41.4300815,-88.227889
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.359,41.4300815,-88.227889
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.459,41.4300815,-88.227889
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.599,41.4300815,-88.227889
67130,Pilot Travel Centers #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.399,41.4300815,-88.227889
67130,Pilot Travel Center #473,"I-55, EXIT 248 & US-6",Channahon                               ,IL,290,3.399,41.4300815,-88.227889
67133,LOVES TRAVEL STOP #365,I-80 EXIT 352,Wells,NV,835,3.71566666,41.1032585,-114.9688844
67137,PILOT TRAVEL CENTERS #485,"I-80, EXIT 173",Winnemucca                              ,NV,966,3.77066666,40.9679608,-117.7455529
67138,Kum N Go #0561,US-65 & SR-744,Springfield,MO,535,2.899,37.1700951,-93.224184
67139,LOVES TRAVEL STOP #383,I-71 EXIT 55 & SR-1039,Sparta,KY,415,3.749,38.698584,-84.9216972
67140,Maverik Country Store #5069,I-35 EXIT 133,Ellsworth,IA,320,3.09566666,42.3087872,-93.5695646
67141,KUM & GO #0022,"I-80, EXIT 182 & SR-146",Grinnell,IA,320,3.19733333,41.6959536,-92.7273678
67143,ALL AMERICAN STORES #7,US-30,Fort Wayne,IN,370,3.559,41.1452403,-85.1203678
67149,HOOPS TRAVEL CENTER,I-39 & SR-21,Coloma,WI,395,3.18233333,44.0278368,-89.5218346
67150,Maverik Country Store #5119,"US-30, EXIT 150",Ames,IA,320,3.08233333,42.0028679,-93.6411409
67151,CASEYS #2523,"SR-163, EXIT 29 & SR-14",Monroe,IA,320,3.199,41.5079479,-93.1010081
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.699,38.9744066,-89.124851
67155,PILOT TRAVEL CENTER #1219,"I-70, EXIT 61",Vandalia,IL,540,3.759,38.9744066,-89.124851
67155,PILOT #1219,"I-70, EXIT 61",Vandalia,IL,540,3.699,38.9744066,-89.124851
67158,GOLDEN GATE AUTO TRUCK PLAZA,"I-80 , EXIT 32",Sparks,NV,966,3.539,39.5314918,-119.7343119
67160,LOVES TRAVEL STOPS #378,"I-77, EXIT 132 ",Ripley,WV,44,3.589,38.8219323,-81.7276181
67160,LOVES TRAVEL STOP #378,"I-77, EXIT 132 ",Ripley,WV,44,3.621,38.8219323,-81.7276181
67162,PILOT TRAVEL CENTERS #495,"I-80 , EXIT 201",Brooklyn,IA,380,3.78566666,40.7269343,-98.6697482
67162,PILOT TRAVEL CENTER #495,"I-80 , EXIT 201",Brooklyn,IA,380,3.699,40.7269343,-98.6697482
67163,LOVES TRAVEL STOP #358,"I-78, EXIT 23",Hamburg,PA,208,3.85733333,40.5628381,-75.9826119
67164,FLYING J TRAVEL PLAZA #510,"I-15 , EXIT 188",Scipio,UT,835,3.689,39.2514783,-112.1154429
67165,SOMERSET TRAVEL CENTER,"I-76 , EXIT 110",Somerset,PA,14,4.219,40.0202996,-79.0812203
67166,Circle K #4705726,US-33,Carroll,OH,315,3.24566666,39.8044152,-82.7110183
67167,LOVES TRAVEL STOP #372,"I-84, EXIT 374",Ontario,OR,982,3.689,44.036153,-116.9591804
67168,LOVES TRAVEL STOP #455,"I-70, EXIT 145",Ellis,KS,525,3.623,38.949683,-99.5527675
67168,LOVES TRAVEL STOPS #455,"I-70, EXIT 145",Ellis,KS,525,3.689,38.949683,-99.5527675
67169,JD ORANGEBURG,US-301/US-601/SR-4,Orangeburg,SC,135,3.34233333,33.4911849,-80.8550877
67170,FAST TRACK #410,"I-10, EXIT 258",Madison                                 ,FL,20,3.749,30.5279928,-99.852776
67174,KWIK STAR #419,"US-218, EXIT 218",Charles City,IA,433,3.539,43.0388753,-92.672604
67175,KWIK STAR #428,SR-9,Cresco,IA,515,3.524,43.3711139,-92.1151006
67178,KWIK STAR #701,US-63,Denver,IA,565,3.499,42.6712712,-92.3443023
67182,KWIK STAR #817,US-52 & SR-24,Calmar,IA,565,3.579,43.1826965,-91.8646163
67185,KWIK TRIP #385,SR-19/SR-3,Northfield,MN,451,3.499,44.4551022,-93.1642307
67186,KWIK TRIP #424,SR-15 & CR-26,Fairmont,MN,425,3.399,43.9759955,-94.4289133
67192,KWIK TRIP #464,US-63,Rochester,MN,515,3.54066666,44.0026876,-92.4833805
67193,KWIK TRIP #609,SR-16 & SR-43,Rushford,MN,515,3.499,43.80545009999999,-91.7532195
67195,KWIK TRIP #646,US-169 & CR-53,Blue Earth,MN,425,3.324,43.5075617,-94.08859
67196,KWIK TRIP #753,US-14 & SR-42,Eyota,MN,515,3.61566666,43.9919741,-92.230435
67200,KWIK TRIP #319,SR-13,Spencer,WI,395,3.47566666,44.7577418,-90.2968012
67202,KWIK TRIP #328,US-53 & SR-95,Blair,WI,295,3.23733333,44.2903829,-91.2437278
67204,KWIK TRIP #337,SR-65,New Richmond,WI,451,3.499,45.1238057,-92.5375961
67206,KWIK TRIP #352,US-53,Chippewa Falls,WI,295,3.40733333,44.9162174,-91.4281712
67207,KWIK TRIP #354,SR-26,Watertown,WI,420,3.37233333,43.1900414,-88.7667915
67208,KWIK TRIP #363,US-14 & CR-O,Richland Center,WI,420,3.389,43.3240223,-90.3803279
67209,KWIK TRIP #386,SR-64,Merrill,WI,395,3.499,45.1789252,-89.7032009
67211,KWIK TRIP #392,SR-49/SR-23,Ripon,WI,582,3.39066666,43.8462781,-88.8388011
67219,KWIK TRIP #455,US-8 & SR-27,Ladysmith,WI,295,3.27233333,45.4650648,-91.1111036
67220,KWIK TRIP #456,"US-18/151, EXIT 79 & CR-PB",Verona,WI,420,3.579,42.9738443,-89.5384361
67221,KWIK TRIP #457,"I-41/US-41, EXIT 116 & SR-44/SR-91",Oshkosh,WI,582,3.29066666,43.6472569,-89.2157175
67223,KWIK TRIP #476,"US-53, EXIT 140",Rice Lake,WI,295,3.43233333,45.498448,-91.7639907
67226,KWIK TRIP #494,US-53 & SR-35,Onalaska,WI,515,3.33566666,43.8618859,-91.2393307
67229,KWIK TRIP #740,SR-15,Hortonville,WI,582,3.509,44.3408758,-88.6260696
67230,KWIK TRIP #750,US-14/US-61/SR-35,La Crosse,WI,515,3.299,44.0544821,-91.6894671
67233,KWIK TRIP #807,US-10,Brillion,WI,582,3.36566666,44.18342,-88.0810054
67234,KWIK TRIP #847,SR-33 & SR-82/SR-80,Wonewoc,WI,395,3.499,43.7647698,-90.2539649
67235,FLYING J TRAVEL PLAZA #507,I-35,Jarrell,TX,765,3.22066666,30.8051552,-97.6158453
67237,OUTPOST TRAVEL CENTER,US-79 & CR-111,Minden,LA,745,3.13233333,33.2451536,-93.229697
67239,RELAY STATION,SR-1,Shreveport,LA,745,3.13233333,32.5046953,-93.7377557
67241,RELAY STATION 3,SR-175,Frierson,LA,745,3.259,32.2496836,-93.6908197
67242,SPEEDWAY #6940,"I-77, EXIT 85 & SR-268",Elkin,NC,65,2.859,36.2520964,-80.8782462
67243,LOVES TRAVEL STOP #386,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.92233333,35.4342336,-97.4079382
67245,SPEEDWAY #4582,US-378,Conway,SC,205,3.089,33.8430807,-79.0865016
67246,SPEEDWAY #7941,US-17 & SR-24,Jacksonville,NC,245,3.32566666,34.74001980000001,-77.451369
67247,CIRCLE K #4707512,"I-93, EXIT 47",Methuen,MA,170,3.799,42.7219578,-71.208372
67248,SPEEDWAY #6962,"I-40, EXIT 303",Garner,NC,177,2.92066666,35.6934088,-78.5743277
67255,LOVES TRAVEL STOP #393,"I-55, EXIT 13",Mccomb,MS,620,3.239,31.2306184,-90.4704576
67262,PILOT TRAVEL CENTERS #497,"I-20, EXIT 165",Lincoln,AL,615,3.199,33.5896306,-86.1022765
67262,PILOT TRAVEL CENTER #497,"I-20, EXIT 165",Lincoln,AL,615,3.109,33.5896306,-86.1022765
67264,CIRCLE K #4707016,US-1,Princeton,ME,170,3.88233333,45.2054623,-67.5294994
67265,CIRCLE K #4707048,US-2,Lincoln,ME,170,3.73233333,45.3783685,-68.5004955
67269,ONVO TRAVEL PLAZA - GOULDSBORO,"I-380, EXIT 13 & SR-507",Gouldsboro,PA,200,3.58566666,41.2520083,-75.5160108
67271,KWIK TRIP #330,US-169 & SR-25,Belle Plaine,MN,451,3.379,44.6162376,-93.7633745
67272,PILOT TRAVEL CENTER #922- TOWN PUMP,US-2 & SR-40,Columbia Falls                          ,MT,820,3.649,48.3706597,-114.1975142
67273,LOVES TRAVEL STOP #396,I-26 EXIT 76,Newberry,SC,30,3.41566666,34.3047726,-81.5631428
67274,KWIK STAR #790,"US-20, EXIT 275 & SR-13",Manchester,IA,335,3.56233333,42.3909065,-91.4808189
67275,KWIK TRIP #481,US-61,Red Wing                                ,MN,451,3.324,44.5678761,-92.5848907
67279,LOVES TRAVEL STOP #391,"I-74, EXIT 123",Saint Paul,IN,375,3.989,39.1525446,-84.5413141
67281,PARKERS SURRENCY #208,US-341/SR-27 & SR-121,Surrency,GA,195,3.58566666,31.725356,-82.1969653
67282,RUTTERS #65,"I-81, EXIT 14 & US-11",Chambersburg,PA,70,4.399,39.908191,-77.6511171
67283,PILOT #4597,"I-40, EXIT 258/SR-53",Gordonsville,TN,460,3.24566666,36.1760822,-85.9294043
67284,LOVES TRAVEL STOP #390,"I-80, EXIT 179",North Platte,NE,475,3.45566666,41.1072357,-100.7382671
67285,CASEY'S #4504,"I-35, EXIT 159 & CR-C47",Dows,IA,433,3.299,37.9418219,-96.7515814
67292,LOVES TRAVEL STOP #304,"I-59, EXIT 174",Steele,AL,615,3.989,33.9318277,-86.1965345
67293,KWIK TRIP #367,SR-33/CR-A,Fox Lake,WI,582,3.24566666,43.5665603,-88.9179155
67294,MAPLEFIELDS,"I-87, EXIT 42/SR-11",Champlain,NY,300,3.799,44.9921524,-73.4566963
67296,LOVES TRAVEL STOP #340,"I-15, EXIT 64 & US-93",Las Vegas,NV,910,3.689,36.1679712,-115.1226201
67297,BAR-B,I-20 EXIT 370 & FM-919,Gordon                                  ,TX,637,2.93233333,32.7294855,-98.37533769999999
67298,SPEEDWAY #5360,US-42,London,OH,315,3.099,39.8913315,-83.4451864
67302,KUM & GO #0187,"I-90, EXIT 87",Sherburn,MN,440,3.18733333,43.6655292,-94.7292837
67303,KUM & GO #0615,"I-29, EXIT 15",Elk Point,SD,527,3.07233333,42.6773135,-96.686845
67304,JACKRABBIT JUNCTION,"SR-60, EXIT 51 & CR-A22",Sibley                                  ,IA,521,3.26566666,43.1474268,-95.8784257
67305,RELAY STATION,"I-20, EXIT 3",Bethany,LA,745,3.12233333,32.5303046,-92.4593258
67306,150 QUICK STOP,US-150/SR-605,Bardstown,KY,415,3.17233333,37.7848185,-85.40114969999999
67307,CMS FUELING CENTER,I-69 EXIT 153 AT MILE 153,Lapeer                                  ,MI,342,3.899,43.0246259,-83.3225355
67308,FUEL STAR,SR-48,New Orleans,LA,619,3.279,29.9703204,-90.2897736
67311,HOLIDAY STATIONSTORE #2746409,US-53 & CR-13,Duluth,MN,334,3.499,46.7929349,-92.1561916
67312,RHODES 101 STOP #790,"I-55, EXIT 91",Scott City                              ,MO,275,3.424,37.2147451,-89.5444926
67313,Majors 660 Diboll Truck Plaza,US-59,Diboll                                  ,TX,610,2.83233333,31.1909654,-94.781204
67316,LOVES TRAVEL STOP #302,US-287 & US-412,Boise City,OK,585,3.40233333,36.7296372,-102.5046043
67321,LOVES TRAVEL STOP #388,"I-55, EXIT 246 & SR-35",Batesville,MS,655,3.46066666,34.3066404,-89.9613646
67322,LOVES TRAVEL STOP #398,"US-78, EXIT 81 & SR-178",Tupelo,MS,435,3.88233333,34.2987942,-88.7214561
67323,PUMP & PANTRY #13,US-281/SR-92,Saint Paul,NE,330,3.30733333,41.222408,-98.4511179
67325,LOVES TRAVEL STOP #225,"I-65, EXIT 93 & US-84",Evergreen,AL,720,3.339,31.4686838,-87.3439531
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.7314019,52.2690328,-113.8114955
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.51093964,52.2690328,-113.8114955
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.51858925,52.2690328,-113.8114955
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.73244636,52.2690328,-113.8114955
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.7303579,52.2690328,-113.8114955
67327,FLYING J #796,"QEW 2, EXIT 401",Red Deer                                ,AB,80,4.74116815,52.2690328,-113.8114955
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.7303579,38.7945952,-106.5348379
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.74116815,38.7945952,-106.5348379
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.74186729,38.7945952,-106.5348379
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.73383969,38.7945952,-106.5348379
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.73244636,38.7945952,-106.5348379
67328,FLYING J #792,TCH 1 & HWY-542,Brooks                                  ,AB,50,4.7314019,38.7945952,-106.5348379
67329,LOVES TRAVEL STOP #387,"I-85, EXIT 4",Fair Play,SC,16,3.21233333,34.5098018,-82.97148969999999
67331,LOVES TRAVEL STOP #227,"I-20 /I-59, EXIT 100 & SR-216",Mc Calla,AL,615,3.159,33.2800631,-87.0983711
67333,PILOT #880,"I-84, EXIT 1",Montague,NJ,105,3.999,41.5478512,-73.7437548
67334,KWIK TRIP #338,US-51,Plover,WI,395,3.299,44.4720091,-89.5185503
67335,TOP STOP MARKET,"I-24, EXIT 111",Manchester,TN,285,3.01566666,35.4719498,-86.0477576
67336,LOVES TRAVEL STOPS #342,"I-37, EXIT 72 & US-281",Three Rivers,TX,740,3.089,28.4700156,-98.17942
67336,LOVES TRAVEL STOP #342,"I-37, EXIT 72 & US-281",Three Rivers,TX,740,3.169,28.4700156,-98.17942
67337,KWIK TRIP #422,"I-94, EXIT 322",Oak Creek,WI,444,3.744,42.8872462,-87.9507104
67338,HUTCH'S #114,US-81,Enid,OK,337,2.999,36.3985676,-97.8899822
67340,MCCLURE,I-74 EXIT  34,Crawfordsville                          ,IN,375,3.61566666,40.0784283,-86.8991758
67341,CASEYS #3898,"US-151, EXIT 49 & CR-E34",Anamosa,IA,380,3.359,42.1083934,-91.2668215
67342,One9 #1414,"I-81, EXIT 128",Elliston,VA,185,3.24233333,37.2318321,-80.2377906
67343,EAGLE EXPRESS,US-41,Peshtigo,WI,360,3.399,45.0436188,-87.7590058
67344,DODGE CITY SHELL,"I-65, EXIT 299",Hanceville,AL,615,3.95233333,36.1602597,-86.7928871
67345,STEELE SERVICE STATION,"I-59, EXIT 174",Steele,AL,587,3.889,33.9318277,-86.1965345
67348,LOVES TRAVEL STOP #389,I-90 EXIT 241,Conneaut,OH,305,3.849,41.9201082,-80.5561036
67350,DE PERE SUPER STORE,US-41,De Pere,WI,360,3.25566666,44.4415362,-88.0972618
67356,PRIDE CONVENIENCE STORE,"I-91, EXIT 8 & US-20",Springfield,MA,100,3.559,42.1326092,-72.5572289
67357,LOVES TRAVEL STOP #353,"I-29, EXIT 62",Fargo,ND,341,3.52566666,46.8685168,-96.8418674
67358,KWIK TRIP #453,SR-35/SR-65,River Falls,WI,451,3.44733333,44.8770992,-92.6198843
67359,SAGE HILL TRAVEL CENTER,"I-15, EXIT 89 & US-91",Blackfoot                               ,ID,825,3.569,41.7390649,-111.8347505
67360,BP,"I-95/SR-405, EXIT 49 & SR-251",Darien                                  ,GA,195,3.539,31.3955343,-81.4478199
67361,SUMNER TRUCK STOP,SR-167,Sumner,WA,977,4.299,47.2234665,-122.247421
67362,TA Glenrio,"I-40, Exit 369 & SR-392",San Jon,NM,585,3.899,35.1117086,-103.3476204
67364,KWIK TRIP #373,"I-94, EXIT 295",Waukesha,WI,444,3.45733333,43.0458602,-88.2672343
67365,KWIK TRIP #491,US-151,Manitowoc,WI,582,3.38233333,44.0733499,-87.7363934
67366,KWIK TRIP #499,"I-43, EXIT 57",New Berlin,WI,444,3.49066666,42.9411456,-88.128571
67367,KWIK TRIP #757,US-14/US-61/SR-27,Viroqua,WI,515,3.359,43.4447196,-90.76740339999999
67368,KWIK TRIP #653,"I-39, EXIT 87 & US-51/SR-16",Portage,WI,420,3.274,43.5437557,-89.46318169999999
67369,KENOSHA TRAVEL PLAZA,"I-94, EXIT 340/US-41 & SR-142",Kenosha,WI,444,3.719,46.7768693,-88.48860119999999
67370,CIRCLE M #43,US-441/US-23/SR-15,Rabun Gap                               ,GA,30,3.549,34.5234101,-83.5418607
67371,PARAMOUNT TRAVEL PLAZA,"I-30, EXIT 46 & SR-19",Prescott,AR,635,3.379,34.0301591,-93.49875999999999
67380,MILLERS TRAVEL CENTER,"I-80, EXIT 1",Wendover,UT,835,3.599,40.7445393,-114.0226245
67381,ENMARKET #875,US-78 & US-21,Branchville,SC,195,3.26566666,33.2528192,-80.81533979999999
67382,CORNER PANTRY TRAVEL PLAZA,SR-79 & SR-40,Hermosa,SD,506,3.299,43.83970660000001,-103.1995576
67383,FRIENDSHIP FOOD MART #96,SR-101/SR- 2,Sandusky,OH,550,3.529,41.4451627,-82.7283613
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.7303579,45.7016213,-72.787144
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.73244636,45.7016213,-72.787144
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.7314019,45.7016213,-72.787144
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.73383969,45.7016213,-72.787144
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.74116815,45.7016213,-72.787144
67389,COUCHE-TARD,"H-20, EXIT 145",Saint-Liboire,QC,300,4.74186729,45.7016213,-72.787144
67391,SHOEMAKERS SHELL TRAVEL CENTER,I-80 EXIT 395 AT MILE 395,Lincoln,NE,413,3.349,40.8622898,-96.7156535
67393,LOVES TRAVEL STOP #280,"I-10, EXIT 114",Buckeye,AZ,930,3.569,33.4312141,-112.5977123
67394,Circle K #2745133,US-23 & SR-38,Waycross,GA,75,3.399,31.2064323,-82.3536297
67395,KUM & GO #0267,"I-80, EXIT 267 & SR 38",Tipton,IA,380,2.98233333,40.7269343,-98.6697482
67396,Q C MART,US-61 & CR-E63,Welton,IA,270,3.699,41.4601,-91.0159062
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.899,41.3770409,-88.8058508
67397,EXPRESS LANE #51,I-80 EXIT 93 ROUTE 71,Ottawa                                  ,IL,290,3.599,41.3770409,-88.8058508
67398,CASEYS #3998,SR-13 & HWY-C,Lowry City                              ,MO,400,3.249,38.1421474,-93.7206053
67400,SPEEDWAY #3547,I-75 & 696,Lima,OH,411,3.499,40.7173294,-84.0753612
67401,QUIKTRIP #973,"I-45, EXIT 272",Hutchins,TX,630,2.88233333,32.6458877,-96.7059295
67402,TA EXPRESS HOT SPRINGS,US-395/US-18 & SR-79,Hot Springs,SD,506,3.299,43.1532577,-98.5418486
